step,t,LJ1.pos_target,LJ1.pos_commanded,LJ1.pos_actual,LJ2.pos_target,LJ2.pos_commanded,LJ2.pos_actual,LJ3.pos_target,LJ3.pos_commanded,LJ3.pos_actual,LJ4.pos_target,LJ4.pos_commanded,LJ4.pos_actual,LJ5.pos_target,LJ5.pos_commanded,LJ5.pos_actual,LJ6.pos_target,LJ6.pos_commanded,LJ6.pos_actual,LJ7.pos_target,LJ7.pos_commanded,LJ7.pos_actual,LJ8.pos_target,LJ8.pos_commanded,LJ8.pos_actual,RJ1.pos_target,RJ1.pos_commanded,RJ1.pos_actual,RJ2.pos_target,RJ2.pos_commanded,RJ2.pos_actual,RJ3.pos_target,RJ3.pos_commanded,RJ3.pos_actual,RJ4.pos_target,RJ4.pos_commanded,RJ4.pos_actual,RJ5.pos_target,RJ5.pos_commanded,RJ5.pos_actual,RJ6.pos_target,RJ6.pos_commanded,RJ6.pos_actual,RJ7.pos_target,RJ7.pos_commanded,RJ7.pos_actual,RJ8.pos_target,RJ8.pos_commanded,RJ8.pos_actual
103,3.4435958862304688,0.2740558385848999,0.2740558385848999,0.2691309987029822,-8.162236554198898e-06,-8.162236554198898e-06,0.0001907377737087046,0.01489444449543953,0.01489444449543953,0.018501564049744346,4.2949413909809664e-05,4.2949413909809664e-05,-0.003242542153047978,0.0007187100709415972,0.0007187100709415972,0.0036240177004653873,-5.467441224027425e-05,-5.467441224027425e-05,-0.023079270618753256,0.002890798030421138,0.002890798030421138,0.002861066605630569,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
104,3.4770092964172363,0.2775602340698242,0.2775602340698242,0.2729457541771563,-8.152102964231744e-06,-8.152102964231744e-06,0.0005722133211261138,0.013827547430992126,0.013827547430992126,0.018501564049744346,4.2943556763930246e-05,4.2943556763930246e-05,-0.003242542153047978,0.0015909257344901562,0.0015909257344901562,0.0036240177004653873,-5.467604205477983e-05,-5.467604205477983e-05,-0.023079270618753256,0.0029626782052218914,0.0029626782052218914,0.002861066605630569,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
105,3.5105416774749756,0.2803257405757904,0.2803257405757904,0.27561608300907814,-8.146894288074691e-06,-8.146894288074691e-06,0.0001907377737087046,0.014049788005650043,0.014049788005650043,0.018501564049744346,4.294035898055881e-05,4.294035898055881e-05,-0.003242542153047978,-0.00012185411469545215,-0.00012185411469545215,0.0040054932478827965,-5.466990842251107e-05,-5.466990842251107e-05,-0.023079270618753256,0.002815636107698083,0.002815636107698083,0.002861066605630569,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
106,3.5438437461853027,0.28342580795288086,0.28342580795288086,0.2775234607461652,-8.139671990647912e-06,-8.139671990647912e-06,0.0005722133211261138,0.013822362758219242,0.013822362758219242,0.018501564049744346,4.2940668208757415e-05,4.2940668208757415e-05,-0.002861066605630569,0.00010195602953899652,0.00010195602953899652,0.0040054932478827965,-5.4674055718351156e-05,-5.4674055718351156e-05,-0.023079270618753256,0.0026257415302097797,0.0026257415302097797,0.002861066605630569,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
107,3.5772550106048584,0.2831351161003113,0.2831351161003113,0.27981231403066964,-8.131988579407334e-06,-8.131988579407334e-06,0.0001907377737087046,0.035673197358846664,0.035673197358846664,0.018501564049744346,4.2938554543070495e-05,4.2938554543070495e-05,-0.002861066605630569,-0.029877809807658195,-0.029877809807658195,0.0040054932478827965,-5.467229493660852e-05,-5.467229493660852e-05,-0.023079270618753256,0.003696032799780369,0.003696032799780369,0.0020981155107957505,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
108,3.6105570793151855,0.2829049527645111,0.2829049527645111,0.2817196917677567,-8.122178769554012e-06,-8.122178769554012e-06,0.0001907377737087046,0.06176213547587395,0.06176213547587395,0.019645990691996573,4.294376049074344e-05,4.294376049074344e-05,-0.002861066605630569,-0.03967093303799629,-0.03967093303799629,-0.00705729762722207,-5.467809387482703e-05,-5.467809387482703e-05,-0.023079270618753256,0.005419915076345205,0.005419915076345205,0.002861066605630569,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
109,3.6440351009368896,0.28231292963027954,0.28231292963027954,0.2828641184100089,-8.121132850646973e-06,-8.121132850646973e-06,0.0005722133211261138,0.08722374588251114,0.08722374588251114,0.02536812390325771,4.2942221625708044e-05,4.2942221625708044e-05,-0.003242542153047978,-0.04030800610780716,-0.04030800610780716,-0.017357137407492118,-5.467901428346522e-05,-5.467901428346522e-05,-0.023079270618753256,0.004805626813322306,0.004805626813322306,0.003242542153047978,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
110,3.6773359775543213,0.2768348455429077,0.2768348455429077,0.28362706950484373,-8.11965401226189e-06,-8.11965401226189e-06,0.0005722133211261138,0.09185865521430969,0.09185865521430969,0.03681239032577999,4.294006430427544e-05,4.294006430427544e-05,-0.003242542153047978,-0.012581116519868374,-0.012581116519868374,-0.023079270618753256,-5.468922245199792e-05,-5.468922245199792e-05,-0.023079270618753256,0.026784861460328102,0.026784861460328102,0.003242542153047978,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
111,3.710789680480957,0.3066832423210144,0.3066832423210144,0.2821011673151741,-8.121243809000589e-06,-8.121243809000589e-06,0.0001907377737087046,0.09367192536592484,0.09367192536592484,0.04940108339055449,4.2940693674609065e-05,4.2940693674609065e-05,-0.003242542153047978,-9.533735283184797e-05,-9.533735283184797e-05,-0.017738612954909527,-5.468714880407788e-05,-5.468714880407788e-05,-0.023079270618753256,0.12894749641418457,0.060118194793661435,0.013542381933318026,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
112,3.7441532611846924,0.343133807182312,0.34001657565434773,0.28934920271610487,-8.122802682919428e-06,-8.122802682919428e-06,0.0001907377737087046,0.09432163089513779,0.09432163089513779,0.060845349813076766,4.293627353035845e-05,4.293627353035845e-05,-0.0001907377737087046,0.007380894850939512,0.007380894850939512,-0.005912870984969842,-5.4685340728610754e-05,-5.4685340728610754e-05,-0.023079270618753256,0.23165947198867798,0.09345152812699477,0.028038452735179575,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05931944762340713,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
113,3.7775559425354004,0.3531859517097473,0.3531859517097473,0.3068970778973057,-8.12481994216796e-06,-8.12481994216796e-06,0.0001907377737087046,0.09408284723758698,0.09408284723758698,0.06961928740367718,4.2937583202729e-05,4.2937583202729e-05,0.005531395437552433,0.01078563928604126,0.01078563928604126,0.0024795910582131597,-5.468365634442307e-05,-5.468365634442307e-05,-0.023079270618753256,0.30177196860313416,0.1267848614603281,0.04863813229571967,-1.1755,-1.1755,-1.0793850614175629,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.11158159761959219,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05931944762340713,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
114,3.8109774589538574,0.34365782141685486,0.34365782141685486,0.3271152819104284,-8.126895409077406e-06,-8.126895409077406e-06,0.0001907377737087046,0.09405182301998138,0.09405182301998138,0.07610437170977313,4.293991150916554e-05,4.293991150916554e-05,0.00705729762722207,0.011962918564677238,0.011962918564677238,0.007438773174639479,-5.4681910114595667e-05,-5.4681910114595667e-05,-0.023079270618753256,0.33823609352111816,0.16011819479366143,0.08068207827878204,-1.1755,-1.1755,-1.0797665369649803,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08602273594262577,0.05931944762340713,0.05931944762340713,0.05931944762340713,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
115,3.8444771766662598,0.3307849168777466,0.3307849168777466,0.3439002059967944,-8.128567969833966e-06,-8.128567969833966e-06,0.0001907377737087046,0.0939854085445404,0.0939854085445404,0.08068207827878204,4.293505480745807e-05,4.293505480745807e-05,0.0036240177004653873,0.013157076202332973,0.013157076202332973,0.008583199816891707,-5.4680160246789455e-05,-5.4680160246789455e-05,-0.023460746166170665,0.367919921875,0.19345152812699476,0.12111848630502742,-1.1755,-1.1755,-1.0820553902494847,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05931944762340713,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
116,3.8776121139526367,0.3187265992164612,0.3187265992164612,0.35191119249256,-8.130628884828184e-06,-8.130628884828184e-06,0.0005722133211261138,0.09447548538446426,0.09447548538446426,0.08030060273136463,4.29368628829252e-05,4.29368628829252e-05,-0.00705729762722207,0.014128369279205799,0.014128369279205799,0.01163500419623098,-5.4678421292919666e-05,-5.4678421292919666e-05,-0.023460746166170665,0.3988912105560303,0.22678486146032809,0.16460669871061206,-1.1755,-1.1755,-1.0820553902494847,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.11158159761959219,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
117,3.911160469055176,0.3031429052352905,0.3031429052352905,0.3522926680399774,-8.129458365147002e-06,-8.129458365147002e-06,0.0001907377737087046,0.09463448822498322,0.09463448822498322,0.08030060273136463,4.2934891098411754e-05,4.2934891098411754e-05,-0.01163500419623098,0.015251104719936848,0.015251104719936848,0.013542381933318026,-5.4688280215486884e-05,-5.4688280215486884e-05,-0.02574959945067512,0.4214123487472534,0.26011819479366144,0.21000228885328376,-1.1755,-1.1755,-1.0824368657969021,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
118,3.944565773010254,0.2799641489982605,0.2799641489982605,0.3446631570916292,-8.13129918242339e-06,-8.13129918242339e-06,0.0005722133211261138,0.09473995864391327,0.09473995864391327,0.08030060273136463,4.293636084184982e-05,4.293636084184982e-05,-0.011253528648813571,0.0155244255438447,0.0155244255438447,0.01583123521782248,-5.468657036544755e-05,-5.468657036544755e-05,-0.02574959945067512,0.42718806862831116,0.29345152812699477,0.24776836804760727,-1.1755,-1.1755,-1.0824368657969021,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.11158159761959219,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
119,3.9779088497161865,0.2567901313304901,0.2567901313304901,0.3198672465094976,-8.133319170156028e-06,-8.133319170156028e-06,0.0005722133211261138,0.09489862620830536,0.09489862620830536,0.08030060273136463,4.293868914828636e-05,4.293868914828636e-05,-0.011253528648813571,0.015804577618837357,0.015804577618837357,0.0165941863126573,-5.468482413562015e-05,-5.468482413562015e-05,-0.02613107499809253,0.43457284569740295,0.3267848614603281,0.2821011673151741,-1.1755,-1.1755,-1.0824368657969021,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
120,4.011301755905151,0.23054851591587067,0.23054851591587067,0.2859159227893482,-8.133981282298919e-06,-8.133981282298919e-06,0.000953688868543523,0.09416784346103668,0.09416784346103668,0.08030060273136463,4.294254176784307e-05,4.294254176784307e-05,-0.011253528648813571,0.016087627038359642,0.016087627038359642,0.019264515144579164,-5.4684838687535375e-05,-5.4684838687535375e-05,-0.02613107499809253,0.43584147095680237,0.3601181947936614,0.3107118333714798,-1.1755,-1.1755,-1.0824368657969021,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
121,4.044644594192505,0.20361901819705963,0.20361901819705963,0.24700541695277245,-8.134222298394889e-06,-8.134222298394889e-06,0.0005722133211261138,0.09486900269985199,0.09486900269985199,0.08030060273136463,4.294095197110437e-05,4.294095197110437e-05,-0.010872053101396162,0.01509904395788908,0.01509904395788908,0.019645990691996573,-5.468547169584781e-05,-5.468547169584781e-05,-0.02613107499809253,0.43524324893951416,0.39345152812699474,0.33436331731135915,-1.1755,-1.1755,-1.0824368657969021,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
122,4.078094482421875,0.17574815452098846,0.17574815452098846,0.2080949111161967,-8.134348718158435e-06,-8.134348718158435e-06,0.0001907377737087046,0.0951032042503357,0.0951032042503357,0.08030060273136463,4.293864549254067e-05,4.293864549254067e-05,-0.007438773174639479,0.01509707048535347,0.01509707048535347,0.019645990691996573,-5.468571180244908e-05,-5.468571180244908e-05,-0.02613107499809253,0.4314318895339966,0.42678486146032807,0.35954070344090816,-1.1755,-1.1755,-1.0824368657969021,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
123,4.111528158187866,0.1411517858505249,0.14241482118765514,0.1741435873960473,-8.135782991303131e-06,-8.135782991303131e-06,0.0001907377737087046,0.09503966569900513,0.09503966569900513,0.08030060273136463,4.2932999349432066e-05,4.2932999349432066e-05,-0.003242542153047978,0.01454171258956194,0.01454171258956194,0.022316319523918438,-5.468395829666406e-05,-5.468395829666406e-05,-0.02574959945067512,0.41512665152549744,0.41512665152549744,0.3870069428549616,-1.1755,-1.1755,-1.0824368657969021,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
124,4.14490008354187,0.10382985323667526,0.10908148785432181,0.14438849469748938,-8.137795703078154e-06,-8.137795703078154e-06,0.0001907377737087046,0.09492839127779007,0.09492839127779007,0.08030060273136463,4.293478195904754e-05,4.293478195904754e-05,-0.000953688868543523,0.013486371375620365,0.013486371375620365,0.022316319523918438,-5.468221934279427e-05,-5.468221934279427e-05,-0.02574959945067512,0.39257240295410156,0.39257240295410156,0.3973067826352352,-1.1755,-1.1755,-1.0824368657969021,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
125,4.178276777267456,0.060133110731840134,0.07574815452098849,0.11730373083085333,-8.139869350998197e-06,-8.139869350998197e-06,0.0005722133211261138,0.095380999147892,0.095380999147892,0.08030060273136463,4.293711026548408e-05,4.293711026548408e-05,-0.000953688868543523,0.0115607725456357,0.0115607725456357,0.02117189288166621,-5.4680473112966865e-05,-5.4680473112966865e-05,-0.02613107499809253,0.35764673352241516,0.35923906962076824,0.3965438315404004,-1.1755,-1.1755,-1.0824368657969021,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.06008239871824195,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
126,4.211641550064087,0.01722702756524086,0.042414821187655154,0.09212634470130432,-8.141529178828932e-06,-8.141529178828932e-06,0.0005722133211261138,0.09591495990753174,0.09591495990753174,0.08030060273136463,4.29319916293025e-05,4.29319916293025e-05,-0.003242542153047978,0.009923200123012066,0.009923200123012066,0.018883039597161755,-5.467873052111827e-05,-5.467873052111827e-05,-0.02613107499809253,0.32278966903686523,0.3259057362874349,0.3850995651178746,-1.1755,-1.1755,-1.0824368657969021,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
127,4.245013236999512,-0.024903591722249985,0.00908148785432182,0.06313420309758122,-8.140834324876778e-06,-8.140834324876778e-06,0.000953688868543523,0.09571874141693115,0.09571874141693115,0.08030060273136463,4.293624442652799e-05,4.293624442652799e-05,-0.006675822079804661,0.008746988140046597,0.008746988140046597,0.015449759670405072,-5.468868403113447e-05,-5.468868403113447e-05,-0.02574959945067512,0.2882044017314911,0.2925724029541016,0.36259250782024743,-1.1755,-1.1755,-1.0824368657969021,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
128,4.2785255908966064,-0.08142294734716415,-0.024251845479011512,0.03185320820935367,-8.141229955072049e-06,-8.141229955072049e-06,0.0005722133211261138,0.0953277125954628,0.0953277125954628,0.08030060273136463,4.2940431740134954e-05,4.2940431740134954e-05,-0.008964675364309116,0.005687686614692211,0.005687686614692211,0.014686808575570254,-5.468864401336759e-05,-5.468864401336759e-05,-0.02651255054550994,0.224575936794281,0.25923906962076826,0.33817807278553325,-1.1755,-1.1755,-1.0824368657969021,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.06008239871824195,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
129,4.3118414878845215,-0.15150918066501617,-0.057585178812344845,-0.0017166399633783413,-8.141398211591877e-06,-8.141398211591877e-06,0.0001907377737087046,0.09471548348665237,0.09471548348665237,0.08030060273136463,4.2938856495311484e-05,4.2938856495311484e-05,-0.008201724269474298,0.0010657628299668431,0.0010657628299668431,0.009346150911726525,-5.468927702168003e-05,-5.468927702168003e-05,-0.02613107499809253,0.1331900656223297,0.22590573628743493,0.3068970778973057,0.0093,-0.9088333333333334,-1.0824368657969021,-0.07686732280460795,-0.07686732280460795,-0.07801174944686018,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
130,4.345252275466919,-0.16370713710784912,-0.09091851214567817,-0.03871976806286703,-8.141509169945493e-06,-8.141509169945493e-06,0.0001907377737087046,0.09526638686656952,0.09526638686656952,0.08030060273136463,4.293680103728548e-05,4.293680103728548e-05,-0.008201724269474298,0.0014196732081472874,0.0014196732081472874,0.005149919890135024,-5.468951349030249e-05,-5.468951349030249e-05,-0.02574959945067512,0.1270589679479599,0.1925724029541016,0.2737087052719911,0.0093,-0.6421666666666668,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07801174944686018,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
